x,y
0.4785486371971155,-0.3043636258680771
0.47841403814135847,-0.30416826575391254
0.4785691992930458,-0.304414221186574
0.47857587273017443,-0.30417159603402805
0.4791521742364516,-0.30429347428249226
0.4811890820074149,-0.3042743342735154
0.48285106483212836,-0.3043197465353163
0.4870701147559391,-0.30410529452814417
0.5252827100815961,-0.29431910484609414
0.5257834454144474,-0.2940420942874284
0.5419242292477058,-0.28388756751974703
0.5477750832886061,-0.2811292884307892
0.5527128883675135,-0.2795436411293993
0.5777287641417791,-0.2785697535044336
0.630546600422111,-0.2979005888478252
0.6343762560618056,-0.2987657468579422
0.6344295169231049,-0.2987553354863049
0.6401694789447506,-0.29895368692305446
0.6403441240089801,-0.2990031463918716
0.6402005180760046,-0.29890180834455843
0.6104519989769039,-0.25729017967356016
0.6103380144132761,-0.25732077944041687
0.6104337125565599,-0.25736485155200095
0.6106347754083986,-0.2575084712812606
0.6107121026266612,-0.25754571463143167
0.6107307052391576,-0.25769885817867666
0.6108804531672564,-0.25783779400845835
0.6155106207930399,-0.2609981148702845
0.6527684775614913,-0.2778051726072222
0.6533003879554776,-0.277964385356934
0.7059154034343792,-0.29711656136851444
0.7058041585648114,-0.2972207708663772
0.7058705177183113,-0.29707838356837946
0.703000769625566,-0.2924485873141551
0.7021984118705016,-0.2902621061820908
0.7016772468035458,-0.2781130572811747
0.7007206155325847,-0.2674899861841314
0.6980106953269626,-0.2585793408677774
0.6979793998857029,-0.2584569983954036
0.6979105462914219,-0.25837593934371794
0.6658769910964334,-0.23745338622731554
0.6642637564045263,-0.2367137226137063
0.6594252606132217,-0.23477719384075604
0.6591535562825149,-0.2346303702695687
0.6588269139132893,-0.234485727945075
0.6587322940418076,-0.23442972042470875
0.6528629418255804,-0.23163222236848652
0.6528049185474772,-0.2315692735323344
0.6154604844865298,-0.20845644621712275
0.6153872905860982,-0.20818938051253902
0.6069470537088347,-0.19983825760553864
0.6069379485272034,-0.1997518792071541
0.5272338504711123,-0.09660353401010464
0.5233072706479344,-0.08215227666635966
0.5382115627376866,-0.0164857144475499
0.6321373041235876,0.15058877619883057
0.6555613676145736,0.17683178077152173
0.6843665376122332,0.20174462061735624
0.733371817011268,0.22910164341199937
0.7527634203365113,0.2381564818538196
0.7527701821131177,0.238084810851775
0.7528564323104152,0.23816045326293747
0.7528260568982982,0.23800170094930936
0.6409729783237013,0.1656023243250376
0.6298930913616734,0.15370073060571912
0.6297650688305229,0.1534083143407767
0.6298650585508271,0.15371820691047527
0.7134942030115698,0.23241280830347424
0.7135269803032135,0.2325042132539488
0.7134324439978899,0.23243950836651378
0.6855687375385809,0.2216529089929314
0.5380162728065091,0.1688250031726385
0.37276269563271225,0.10309537818335564
0.3722887400812523,0.10305380108277955
0.3727211711879623,0.10304275062180814
0.783284349479987,0.21100526511048592
0.7833539974040344,0.21098958093033798
0.7284881373184741,0.1963836775302011
0.7266924407736712,0.1963797766917815
0.7266190151603362,0.19627375999447116
0.7265662594821682,0.19639681923403424
0.7252382393620725,0.19669752362964407
0.7251561267625573,0.19669628308379197
0.723131054144009,0.1961692378690382
0.7228208621415115,0.19606804729577976
0.7228636419373788,0.19613751634537277
0.6347693421625897,0.1748703485665293
0.820476674845321,0.21980553562617727
0.8055373684188437,0.21782180483360772
0.8049450084317099,0.21767132552299526
0.804914831786016,0.21764723213726966
0.7835907998390219,0.19335032436906022
0.7835528212017422,0.19313652811295154
0.7804746488231681,0.18981701765866144
0.7804236720799869,0.18979509628967825
0.7218355495963311,0.17395121212153902
0.4577739112987136,0.12845746778589415
0.5520668639166043,0.15150066207511262
0.6703077641628423,0.17163156136215413
0.6704307423433584,0.1717657367666127
0.6705723960465401,0.1716862603733643
0.7833209806636231,0.18825455024984955
0.7834968757034857,0.18828136410545893
0.7572486203820332,0.19117609514425488
0.7572900737730562,0.19118250642881193
0.7005570076388528,0.1684726850230755
0.6987561861672751,0.1669203637942691
0.698789273247747,0.16697154573694273
0.7992199389004667,0.18853000844713186
0.799360081453662,0.1885553544185966
0.8233157572647828,0.19775088136786473
0.8232667983315292,0.19775040850005443
0.8204561906476812,0.19719371508675843
0.544910843723443,0.10304734468711516
0.5448401864864983,0.10294142841468838
0.897284528400642,0.2053483843822121
0.8973029284908245,0.2053556861663627
0.6957659713266414,-0.09624529816852026
0.6304599314617282,-0.15018147897836462
0.6283968267394094,-0.15241296109010793
0.628252006199732,-0.154015091720435
0.6281529918290659,-0.1548390222838409
0.6280409929131939,-0.15506408531168034
0.6273671208283704,-0.1553490139999637
0.6274128861933608,-0.15565123542326664
0.8007845760693902,-0.1637127042653815
0.8171813102556618,-0.16643039835459777
0.8193917632794293,-0.16704035623272895
0.8197206371031106,-0.16718468852786758
0.8198391675433977,-0.16725806334480606
0.8197090249746076,-0.1672646790567047
0.7913628722082051,-0.1629802295118019
0.7909016549701119,-0.16288765596151633
0.7797313972689658,-0.15795514623168852
0.7761312377699825,-0.15743011294326886
0.5633921525105604,-0.14060221312033622
0.5633592429481219,-0.14067450763698702
0.6401492472176449,-0.1147767171082846
0.640191186633279,-0.11471551398125829
0.6405841644031788,-0.11443495844414878
0.6406257102338464,-0.11444246860952653
0.6412088371291748,-0.11431469251896442
0.6413896876700356,-0.11430038307778374
0.6416049505146664,-0.11439151175583631
0.7216536212376492,-0.14345264853167738
0.72175548892939,-0.14355080581740345
0.7218340006717624,-0.1434292406290736
0.7252673576506801,-0.14474751172047257
0.8745142145999195,-0.1693286753055228
0.8750773479690442,-0.16936336508340666
0.9160636023226859,-0.17601177872492102
0.9281809161512462,-0.1791966799621612
0.9281971855138549,-0.1792141162116894
0.9281699936637189,-0.1791923700847145
0.7465026969713588,-0.1288474381885879
0.746533717223553,-0.12867807009865198
0.7465000323201155,-0.12883673884356128
0.9110838740390641,-0.17040499843098317
0.9521399627256598,-0.17506195751252218
0.952118724881717,-0.17505162619060058
0.7921626145645706,-0.14262560004691333
0.5259882182915407,-0.10162589107368848
0.7175938184317928,-0.1277182651952717
0.7859003650557008,-0.13672674720321717
0.8994820900029432,-0.15432086727704203
0.8994621694961428,-0.15431848036911358
0.9326036164290022,-0.1638785545729903
0.9325861479633737,-0.1638774661664806
0.9681211026146511,-0.1673377188933513
0.9681220147782895,-0.16734198442531667
0.9685046561202675,-0.1672588145848838
0.9684986864247096,-0.16726094452168191
0.9358433312809281,-0.15619215254135002
0.9358513770883166,-0.15619404235777226
0.9386556261464404,-0.15690819345516666
0.9595938481020275,-0.1591885756418265
0.9595926001679966,-0.1591892351545577
0.950299365640764,-0.15643306472432733
0.950292800500985,-0.15642988337180508
